col0,col1,col2,col3
Cserhát,mesoregion (Hungary),Karancs,North Hungarian Mountains
Lukov Castle,geomorphological subunit,Kelčský Javorník,Western Carpathians
Tucson Mountains,mountain range,Wasson Peak,Basin and Range Province
České Středohoří,mesoregion,Milešovka,Bohemian Massif
Lusatian Highlands,mesoregion,Hrazený,Sudetes
Serra de Rubió,sierra,Còpia de Palomes,Catalan Mediterranean System
Lukov Castle,Vrchovina,Kelčský Javorník,Western Carpathians
Coast Mountains,non-geologically related mountain range,Mount Waddington,Pacific Coast Ranges
Luberon,massif,Mourre Nègre,French Prealps
Vinson Massif,massif,Mount Vinson,Sentinel Range
Sierra de Grazalema Natural Park,nature park,El Torreón,Cordillera Subbética
České Středohoří,Mittelgebirge,Milešovka,Bohemian Massif
Baitag Bogda,ranch,Dunheger,Altai Mountains
Serra del Catllaràs,protected area,Serrat Negre,Pyrenees
