col0,col1,col2,col3,col4,col5
Principality of Abkhazia,1462-01-01,Ottoman Empire,Asia,1570-01-01,vassal state
Principality of Polotsk,0900-01-01,Grand Duchy of Lithuania,Europe,1397-01-01,vassal state
Nakhichevan Autonomous Soviet Socialist Republic,1921-03-16,Azerbaijan,Asia,1990-01-01,vassal state
Duchy of Lorraine,0959-01-01,Kingdom of France,Europe,1766-01-01,vassal state
Duchy of Burgundy,0880-01-01,France,Europe,1477-01-01,vassal state
Nakhichevan Autonomous Soviet Socialist Republic,1921-03-16,Azerbaijan,Asia,1990-01-01,autonomous soviet socialist republic of a union republic of the Soviet Union
Principality of Polotsk,0900-01-01,Grand Duchy of Lithuania,Europe,1397-01-01,principality
Duchy of Lorraine,0959-01-01,Kingdom of France,Europe,1766-01-01,duchy
Duchy of Burgundy,0880-01-01,France,Europe,1477-01-01,duchy
Republic of Ragusa,1358-01-01,Republic of Ragusa,Europe,1807-01-01,maritime republic
Ryukyu Kingdom,1429-01-01,Ryukyu Kingdom,Asia,1879-01-01,tributary state
Principality of Abkhazia,1462-01-01,Principality of Abkhazia,Asia,1570-01-01,historical country
