col0,col1,col2,col3,col4
Nakhon Nayok,2122,257300,Phuan,Ongkharak
Sa Kaeo,7195.138,552187,Nyaw,Ta Phraya
Sakon Nakhon,9605.764,1138609,Thavung,Mueang Sakon Nakhon
Sa Kaeo,7195.138,552187,Nyaw,Mueang Sa Kaeo
Sakon Nakhon,9605.764,1138609,Thavung,Kusuman
Sa Kaeo,7195.138,552187,Nyaw,Khok Sung
Sakon Nakhon,9605.764,1138609,Thavung,Khok Si Suphan
Sa Kaeo,7195.138,552187,Nyaw,Khlong Hat
Sakon Nakhon,9605.764,1138609,Thavung,Song Dao
Maha Sarakham,5291.683,960588,Nyaw,Yang Sisurat
Nakhon Phanom,5512.668,713341,Saek,Si Songkhram
