col0,col1,col2,col3,col4
Piano Trio No. 32,A major,piano,Joseph Haydn,piano trio
Piano Trio Nr. 31,G major,piano,Joseph Haydn,piano trio
Piano Trio No. 3,G minor,piano,Robert Schumann,musical composition
Notturno,E-flat major,piano,Franz Schubert,nocturne
Piano Trio No. 2,E minor,piano,Camille Saint-Saëns,piano trio
Piano Trio No. 1,F major,piano,Camille Saint-Saëns,piano trio
Piano Trio No. 3,C minor,piano,Johannes Brahms,piano trio
Piano Trio,A minor,piano,Pyotr Ilyich Tchaikovsky,piano trio
Piano Trio,D major,piano,Sergei Ivanovich Taneyev,piano trio
Piano Trio No. 10,F minor,piano,George Onslow,piano trio
