col0,col1,col2,col3
Mercedes-Benz Vision EQ A,Mercedes-Benz,presentation,2017-01-01
Kia Proceed Concept,Kia Motors,presentation,2017-01-01
DS X E-Tense,DS Automobiles,presentation,2018-01-01
Fiat Turbina,Fiat,Turin Auto Show,1950-01-01
Volvo YCC,Volvo,presentation,2005-01-01
Opel Twin,Opel,presentation,1950-01-01
Opel Trixx,Opel,presentation,2005-01-01
Opel GTC,Opel,presentation,2005-01-01
Lancia Dialogos,Lancia,presentation,1950-01-01
Volvo Concept Estate,Volvo,presentation,2014-01-01
Volvo Concept XC Coupe,Volvo,presentation,2014-01-01
Opel GT2,Opel,presentation,1950-01-01
Lamborghini Asterion,Lamborghini,presentation,2014-01-01
