col0,col1,col2,col3
"The Stump-Speaker, racist money box on display at Rumine",Mechanical bank,iron,1886-01-01
Brinquedo - Livro de Pano,toy book,textile,1908-01-01
"The Stump-Speaker, racist money box on display at Rumine",caricature,iron,1886-01-01
Brinquedo - Lousa,Lousa,wood,1933-01-01
Nancy,doll,Plastic,1968-01-01
Brinquedo - Fogão com Caixa,toy,metal,1974-01-01
Brinquedo - Lousa,toy,wood,1933-01-01
Brinquedo - Charrete com Boneco,toy,wood,1922-01-01
Brinquedo - Máquina de Costura,toy,wood,1920-01-01
Brinquedo - Livro de Pano,toy,textile,1908-01-01
"The Stump-Speaker, racist money box on display at Rumine",toy,iron,1886-01-01
Nancy,toy,Plastic,1968-01-01
