col0,col1,col2,col3,col4,col5,col6
1994 WTA Tour Championships,tennis,1994 WTA Tour Championships – Singles,1994-11-20,Women's Tennis Association,1994-11-14,women's sports
1993 WTA Tour Championships,tennis,1993 WTA Tour Championships – Singles,1993-11-21,Women's Tennis Association,1993-11-15,women's sports
1990 WTA Tour Championships,tennis,1990 WTA Tour Championships – Singles,1990-11-18,Women's Tennis Association,1990-11-12,women's sports
1991 WTA Tour Championships,tennis,1991 WTA Tour Championships – Doubles,1991-11-24,Women's Tennis Association,1991-11-18,women's sports
1988 Virginia Slims Championships,tennis,1988 Virginia Slims Championships – Doubles,1988-11-20,Women's Tennis Association,1988-11-14,women's sports
1987 Virginia Slims Championships,tennis,1987 Virginia Slims Championships – Singles,1987-11-23,Women's Tennis Association,1987-11-16,women's sports
1985 Virginia Slims Championships,tennis,1985 Virginia Slims Championships – Singles,1985-03-24,Women's Tennis Association,1985-03-18,women's sports
1983 Virginia Slims Championships,tennis,1983 Virginia Slims Championships – Doubles,1983-03-27,Women's Tennis Association,1983-03-22,women's sports
1984 Virginia Slims Championships,tennis,1984 Virginia Slims Championships – Singles,1984-03-04,Women's Tennis Association,1984-02-28,women's sports
2008 WTA Tour Championships,tennis,2008 WTA Tour Championships – Singles,2008-11-09,Women's Tennis Association,2008-11-04,women's sports
2011 WTA Tour Championships,tennis,2011 WTA Tour Championships – Singles,2011-10-30,Women's Tennis Association,2011-10-25,women's sports
