col0,col1,col2,col3,col4,col5,col6
2018 Vuelta a Castilla y León,Diego Rubio,Manzana Postobón 2018,42.118,Ávila,"2018 Vuelta a Castilla y León, Stage 2",Diego Rubio
2017 Vuelta a San Juan,Emiliano Ibarra,Argentinian men's national road cycling team 2017,44.436,San Juan,Stage 3 of the 2017 Vuelta a San Juan,Óscar Sevilla
2018 Vuelta a Castilla y León,Diego Rubio,Manzana Postobón 2018,42.118,Ávila,"2018 Vuelta a Castilla y León, Stage 1",Diego Rubio
2017 Vuelta a San Juan,Emiliano Ibarra,Argentinian men's national road cycling team 2017,44.436,San Juan,Stage 3 of the 2017 Vuelta a San Juan,Bauke Mollema
2018 Vuelta a Castilla y León,Enrique Sanz,Manzana Postobón 2018,42.118,Ávila,"2018 Vuelta a Castilla y León, Stage 1",Diego Rubio
2016 Volta Ciclista a la Comunitat Valenciana,Luis León Sánchez,Astana 2016,42.042,Valencia,"2016 Volta a la Comunitat Valenciana, Stage 1",Luis León Sánchez
2011 Volta ao Algarve,Sergey Lagutin,Rabobank 2011,37.61,Albufeira,"2011 Volta ao Algarve, Stage 5",Tony Martin
2016 Volta Ciclista a la Comunitat Valenciana,Luis León Sánchez,Astana 2016,42.042,Valencia,"2016 Volta a la Comunitat Valenciana, Stage 4",Jon Izagirre
2011 Volta ao Algarve,Sergey Lagutin,Rabobank 2011,37.61,Albufeira,"2011 Volta ao Algarve, Stage 1",Tony Martin
2016 Volta Ciclista a la Comunitat Valenciana,Luis León Sánchez,Astana 2016,42.042,Valencia,"2016 Volta a la Comunitat Valenciana, Stage 1",Jon Izagirre
2012 Volta ao Algarve,Raúl Alarcón,2012 Movistar Team season,39.12,Portimão,"2012 Volta ao Algarve, Stage 3",Bradley Wiggins
2017 Vuelta a San Juan,Emiliano Ibarra,Argentinian men's national road cycling team 2017,44.436,San Juan,"2017 Vuelta a San Juan, Stage 6",Óscar Sevilla
