col0,col1,col2,col3,col4
Place des Arts,1972-01-01,performing arts building,British Columbia,Canada
CAPACOA,1987-01-07,not-for-profit arts organization,"Vanier, Ontario",Canada
South Arts Inc,1975-01-01,not-for-profit arts organization,Georgia,United States of America
Georgia Humanities Council,1971-01-01,not-for-profit arts organization,Georgia,United States of America
Marciano Art Foundation,2017-05-25,not-for-profit arts organization,Los Angeles,United States of America
Academy of Painting and Sculpture of Marseille,1753-01-01,not-for-profit arts organization,Marseille,France
Roulette Intermedium,2011-01-01,not-for-profit arts organization,Brooklyn,United States of America
Els Pastorets de l'Ametlla de Merola,1878-01-01,not-for-profit arts organization,L'Ametlla de Merola,Spain
Morat-Institut,1983-01-01,not-for-profit arts organization,Freiburg im Breisgau,Germany
Chisenhale Gallery,1986-01-01,not-for-profit arts organization,London,United Kingdom
The Showroom,1983-01-01,not-for-profit arts organization,City of Westminster,United Kingdom
Spacex,1974-01-01,not-for-profit arts organization,Exeter,United Kingdom
Rivington Place,2007-01-01,not-for-profit arts organization,London Borough of Hackney,United Kingdom
