col0,col1,col2,col3,col4,col5,col6
Mrákotín,892,18.274574,Řásná,Jihlava District,Cultural monuments in Mrákotín,545
Kamenice,1956,34.044175,Meziříčko,Jihlava District,Cultural monuments in Kamenice,510
Nové Dvory,863,9.021762,Kutná Hora,Kutná Hora District,Cultural monuments in Nové Dvory (Kutná Hora District),208
Neustupov,529,28.692828,Šebířov,Benešov District,Cultural monuments in Neustupov,511
Lukavec,1004,21.479285,Bratřice,Pelhřimov District,Cultural monuments in Lukavec (Pelhřimov District),579
Štítary,618,24.972594,Vranovská Ves,Znojmo District,Cultural monuments in Štítary,398
Vranov nad Dyjí,828,13.465539,Štítary,Znojmo District,Cultural monuments in Vranov nad Dyjí,312
Stařeč,1665,15.414903,Čechočovice,Třebíč District,Cultural monuments in Stařeč,455
Velké Němčice,1772,21.975816,Křepice,Břeclav District,Cultural monuments in Velké Němčice,180
Sněžné,705,23.444674,Kuklík,Žďár nad Sázavou District,Cultural monuments in Sněžné,673
Náměšť na Hané,2053,18.651815,Drahanovice,Olomouc District,Cultural monuments in Náměšť na Hané,247
Cítoliby,1094,6.822074,Louny,Louny District,Cultural monuments in Cítoliby,236
Bezno,970,9.256744,Sovínky,Mladá Boleslav District,Cultural monuments in Bezno,288
Osvětimany,876,19.391615,Koryčany,Uherské Hradiště District,Cultural monuments in Osvětimany,278
