col0,col1,col2,col3,col4,col5
雨,Radical 13,8,CJK Unified Ideographs,hanja character,grade 1 kyōiku kanji
兄,口,5,CJK Unified Ideographs,Big5 character,grade 2 kyōiku kanji
汽,⿰,7,CJK Unified Ideographs,Big5 character,grade 2 kyōiku kanji
天,一,4,CJK Unified Ideographs,Big5 character,grade 1 kyōiku kanji
雪,⿱,11,CJK Unified Ideographs,Big5 character,grade 2 kyōiku kanji
雨,Radical 13,8,CJK Unified Ideographs,Big5 character,grade 1 kyōiku kanji
兄,口,5,CJK Unified Ideographs,kanji character,grade 2 kyōiku kanji
汽,⿰,7,CJK Unified Ideographs,kanji character,grade 2 kyōiku kanji
天,一,4,CJK Unified Ideographs,kanji character,grade 1 kyōiku kanji
雪,⿱,11,CJK Unified Ideographs,kanji character,grade 2 kyōiku kanji
雨,Radical 13,8,CJK Unified Ideographs,kanji character,grade 1 kyōiku kanji
兄,口,5,CJK Unified Ideographs,Chinese character,grade 2 kyōiku kanji
