col0,col1,col2,col3
An Untroublesome Defencelessness,RareNoiseRecords,A History of Self,2016-06-24
Paris 2008,Cuneiform Records,Rhizome,2011-04-20
Spiral Right / Spiral Left,Cold Spring,Live at Henie Onstad Art Centre,2010-10-22
Gensho,Relapse Records,Dual(i)thm,2016-03-16
Amalgamelody,Old Europa Cafe,Music for Urbanism,2015-10-14
Achromatic,Dais Records,Telecom Live,2018-07-27
Cuts Up Cuts Out,RareNoiseRecords,23 November 1979 (B),2018-04-21
Live at FAC251,Cold Spring,Strange City,2016-11-21
L'Age d'Or,4iB Records,MONOAkuma,2018-12-20
3RENSA,Slowdown Records,Muen,2017-04-16
"Cuts of Guilt, Cuts Deeper",RareNoiseRecords,Merzxiu,2015-03-08
Gensho,Relapse Records,Asia,2016-03-16
Expert Knob Twiddlers,Rephlex Records,Hangable Auto Bulb EP.2,1996-06-24
Full of Hell & Merzbow,Profound Lore Records,Nezumimochi,2014-11-24
Cendre,Touch,Sala Santa Cecilia,2007-01-01
