col0,col1,col2,col3,col4,col5
Mol Continuity,Mol Continuity,Panama,88089,Koyo Dockyard,14.5
Gerner Maersk,Gerner Maersk,Denmark,98268,Odense Steel Shipyard,15.5
Santa Isabel,Santa Isabel,Germany,85676,Daewoo Shipbuilding & Marine Engineering,13.5
Maersk Nimes,Maersk Nimes,Hong Kong,26836,Hyundai Heavy Industries,11.5
Cap Harvey,Cap Harvey,Liberia,41358,Hyundai Heavy Industries,12.5
Cosco Africa,Cosco Africa,Panama,114394,Hyundai Heavy Industries,14.5
Cosco America,Cosco America,Panama,114394,Hyundai Heavy Industries,14.52
Mol Continuity,Apl Finland,Panama,88089,Koyo Dockyard,14.5
Gerner Maersk,Margrethe Maersk,Denmark,98268,Odense Steel Shipyard,15.5
Sagitta,Frisia Brussel,Marshall Islands,36087,Nordseewerke,12
