col0,col1,col2,col3
Wiltshire,Somerset,United Kingdom,Wiltshire
Warwickshire,Gloucestershire,United Kingdom,Warwickshire
Herefordshire,Gloucestershire,United Kingdom,Herefordshire
Hampshire,Dorset,United Kingdom,Hampshire
Gloucestershire,Herefordshire,United Kingdom,Gloucestershire
Dorset,Devon,United Kingdom,Dorset
Somerset,Devon,United Kingdom,Somerset
Devon,Somerset,United Kingdom,Devon
Oxfordshire,Warwickshire,United Kingdom,Oxfordshire
Buckinghamshire,Oxfordshire,United Kingdom,Buckinghamshire
Berkshire,Oxfordshire,United Kingdom,Berkshire
