col0,col1,col2,col3
Asterix and the Secret Weapon,Asterix,Asterix and Obelix All at Sea,France
Asterix and the Actress,Obelix,Asterix and the Class Act,France
Asterix and the Goths,Asterix,Asterix the Gladiator,France
Asterix and the Chieftain's Shield,Obelix,Asterix at the Olympic Games,France
Asterix and the Cauldron,Obelix,Asterix in Spain,France
Asterix and the Magic Carpet,Cacofonix,Asterix and the Secret Weapon,France
The Broken Ear,Tintin,The Black Island,Belgium
The Blue Lotus,Tintin,The Broken Ear,Belgium
King Ottokar's Sceptre,Tintin,The Crab with the Golden Claws,Belgium
Cigars of the Pharaoh,Tintin,The Blue Lotus,Belgium
Batman: The Long Halloween,Batman,Batman: Dark Victory,United States of America
The Crab with the Golden Claws,Tintin,The Shooting Star,Wales
Asterix at the Olympic Games,Obelix,Asterix and the Cauldron,France
Asterix and the Normans,Asterix,Asterix the Legionary,France
Asterix the Legionary,Asterix,Asterix and the Chieftain's Shield,France
