col0,col1,col2,col3
CD-59 4454,pulsating variable star,0.07,0.4933
TYC 3143-257-1,pulsating variable star,-0.07,1.6255
BD+40 3722,pulsating variable star,0.17,1.716
ASAS J190411+3746.1,pulsating variable star,-0.04,0.2793
Cl* NGC 6811 SAN 255,pulsating variable star,-0.07,1.11
HD 185116,pulsating variable star,-0.24,3.3845
KOI-6052,pulsating variable star,-0.02,0.5101
GALEX J191023.7+470944,pulsating variable star,-0.03,0.2598
TYC 3136-1429-1,pulsating variable star,-0.05,0.3698
HAT 199-07625,pulsating variable star,0.05,8.0027
HAT 199-09301,pulsating variable star,0.223,0.3986
HAT 199-13383,pulsating variable star,0.11,5.2441
