col0,col1,col2,col3,col4,col5,col6,col7
LSPM J1043+3036,-55,-108.82,15.277,160.9681928933148,-0.00023,226.886,3400
LP 316-486,4,-270.449,13.624,160.2044404121746,0.00003,288.8754,3700
LP 258-25,-192,-312.393,13.811,127.5515046509964,-0.00042,126.0764,3600
SDSS J075802.98+281355.7,-8.1,-10.169,15.59,119.5123860909,-0.00004,152.5,2800
SDSS J164153.14+125512.7,-18.6,0.665,14.16,250.4714402538059,-0.00011,555.9262,3700
LSPM J1534+4328,-51.1,-147.078,14.847,233.5071115983178,-0.0002,175.7315,3700
SDSS J090219.09+235812.4,6.9,-17.493,15.58,135.5795509963154,-0.00002,170.4,2900
SDSS J090544.12+275549.5,12.7,-27.424,13.587,136.4338163598447,0.00002,305.0082,3300
2MASS J07514479+2454061,-3.8,-25.108,14.02,117.936623926685,-0.0001,153.2708,2900
2MASS J08003348+2201382,13.3,-46.071,14.95,120.139564954039,-0.00005,175.4909,3100
2MASS J07384822+2701337,13,-32.233,14.069,114.7009417730349,-0.00002,580.9225,3800
SDSS J084754.86+092938.5,10.7,-36.146,13.485,131.9786061282199,0.00001,257.3406,3500
SDSS J075309.85+201917.2,40.9,-4.709,15.243,118.2910441152189,-0.00008,163,3300
2MASS J09310708+1006072,19.2,-14.02,14.533,142.779535038033,0.00001,144.6801,3000
