col0,col1,col2,col3,col4
2017 Vuelta Ciclista a Costa Rica,Costa Rica,2016 Vuelta Ciclista a Costa Rica,Isaac Morera,2017-12-27
2018 Vuelta Ciclista a Costa Rica,Costa Rica,2017 Vuelta Ciclista a Costa Rica,Eduardo Corte,2018-12-25
2017 Vuelta Ciclista a Costa Rica,Costa Rica,2016 Vuelta Ciclista a Costa Rica,Efrén Santos,2017-12-27
2018 Vuelta Ciclista a Costa Rica,Costa Rica,2017 Vuelta Ciclista a Costa Rica,Aristóbulo Cala,2018-12-25
2017 Vuelta Ciclista a Costa Rica,Costa Rica,2016 Vuelta Ciclista a Costa Rica,Yeison Reyes,2017-12-27
2018 Vuelta Ciclista a Costa Rica,Costa Rica,2017 Vuelta Ciclista a Costa Rica,Bryan Salas,2018-12-25
2017 Vuelta Ciclista a Costa Rica,Costa Rica,2016 Vuelta Ciclista a Costa Rica,Bryan Salas,2017-12-27
2018 Vuelta Ciclista a Costa Rica,Costa Rica,2017 Vuelta Ciclista a Costa Rica,Daniel Bonilla,2018-12-25
2017 Vuelta Ciclista a Costa Rica,Costa Rica,2016 Vuelta Ciclista a Costa Rica,Daniel Bonilla,2017-12-27
2018 Vuelta Ciclista a Costa Rica,Costa Rica,2017 Vuelta Ciclista a Costa Rica,Elías Vega,2018-12-25
2017 Vuelta Ciclista a Costa Rica,Costa Rica,2016 Vuelta Ciclista a Costa Rica,Román Villalobos,2017-12-27
2018 Vuelta Ciclista a Costa Rica,Costa Rica,2017 Vuelta Ciclista a Costa Rica,Joseph Chavarría,2018-12-25
2017 Vuelta Ciclista a Costa Rica,Costa Rica,2016 Vuelta Ciclista a Costa Rica,Walter Pedraza,2017-12-27
2016 Vuelta Ciclista a Costa Rica,Costa Rica,2015 Vuelta Ciclista a Costa Rica,César Rojas,2016-12-25
2014 Vuelta Ciclista a Costa Rica,Costa Rica,2013 Vuelta Ciclista a Costa Rica,César Rojas,2014-12-25
