col0,col1,col2,col3,col4
Miss Peregrine's Home for Peculiar Children,Bruno Delbonnel,Colleen Atwood,Not recommended for children under 7,Gavin Bocquet
Rules Don't Apply,Caleb Deschanel,Albert Wolsky,Not recommended for children under 7,Jeannine Oppewall
Thor: Ragnarok,Javier Aguirresarobe,Mayes C. Rubeo,Not recommended for children under 7,Dan Hennah
Fantastic Beasts: The Crimes of Grindelwald,Philippe Rousselot,Colleen Atwood,Not recommended for children under 7,Stuart Craig
Fantastic Beasts and Where to Find Them,Philippe Rousselot,Colleen Atwood,Not recommended for children under 7,Stuart Craig
The Martian,Dariusz Wolski,Janty Yates,Not recommended for children under 7,Arthur Max
Iron Man,Matthew Libatique,Laura Jean Shannon,Not recommended for children under 7,J. Michael Riva
Star Wars: Episode VIII – The Last Jedi,Steve Yedlin,Michael Kaplan,Not recommended for children under 7,Rick Heinrichs
Captain America: The First Avenger,Shelly Johnson,Anna B. Sheppard,Not recommended for children under 7,Rick Heinrichs
Big Eyes,Bruno Delbonnel,Colleen Atwood,Not recommended for children under 7,Rick Heinrichs
