col0,col1,col2,col3
Wayside cross in Záskalí,Czech Republic,cultural monument of the Czech Republic,crucifix
Main cross in Hustopeče Cemetery,Czech Republic,part of national heritage site in the Czech Republic,crucifix
crucifix in Geschwand,Germany,architectural heritage monument in Bavaria,crucifix
"Cross in Pejšova street, Zlonice",Czech Republic,cultural monument of the Czech Republic,wayside cross
Crucifix near school,Czech Republic,cultural monument of the Czech Republic,wayside cross
Kalvárie,Czech Republic,cultural monument of the Czech Republic,sculptural group
"Cross in Pejšova street, Zlonice",Czech Republic,cultural monument of the Czech Republic,crucifix
Kalvárie,Czech Republic,cultural monument of the Czech Republic,crucifix
Crucifix near school,Czech Republic,cultural monument of the Czech Republic,crucifix
Cross in Pacalůvka,Czech Republic,cultural monument of the Czech Republic,wayside cross
Cross in Fryštát,Czech Republic,cultural monument of the Czech Republic,wayside cross
