col0,col1,col2,col3,col4
SS 433,287.9565191240419,13,binary star,27
Centaurus X-3,170.3128834862825,12.8929,binary star,39
Cygnus X-1,299.590315913862,8.91,binary star,-2.7
A0620-00,95.6855917981057,11.2,nova,-5
Centaurus X-3,170.3128834862825,12.8929,variable star,39
QV Normae,235.5973471160623,14.5,X-ray binary,-172
V420 Aurigae,80.6467967565804,7.48,X-ray binary,-20.5
X LMC X-3,84.73596876895374,17.2,X-ray binary,310
LMC X-1,84.9117858044154,14.5,X-ray binary,221
A0620-00,95.6855917981057,11.2,X-ray binary,-5
