col0,col1,col2,col3,col4
caesium-142,0,isotope of caesium,1.684,-1
caesium-141,3.5,isotope of caesium,24.84,1
caesium-140,1,isotope of caesium,63.7,-1
caesium-139,3.5,isotope of caesium,9.27,1
caesium-138m,6,isotope of caesium,2.91,-1
caesium-138,3,isotope of caesium,33.41,-1
caesium-136m,8,isotope of caesium,17.5,-1
caesium-135m,9.5,isotope of caesium,53,-1
caesium-134m,8,isotope of caesium,2.912,-1
caesium-130m,5,isotope of caesium,3.46,-1
caesium-125m,5.5,isotope of caesium,0.9,-1
caesium-120m,7,isotope of caesium,57,-1
caesium-117m,1.5,isotope of caesium,6.5,1
caesium-116m,4,isotope of caesium,3.85,1
caesium-135,3.5,isotope of caesium,2300000,1
