col0,col1,col2,col3,col4,col5
2020 24 Hours of Le Mans,sports car racing,24 Hours of Le Mans,2020-06-13,France,Automobile Club de l'Ouest
2019 24 Hours of Le Mans,sports car racing,24 Hours of Le Mans,2019-06-15,France,Automobile Club de l'Ouest
2018 24 Hours of Le Mans,sports car racing,24 Hours of Le Mans,2018-06-16,France,Automobile Club de l'Ouest
2017 24 Hours of Le Mans,auto racing,24 Hours of Le Mans,2017-01-01,France,Automobile Club de l'Ouest
2016 24 Hours of Le Mans,auto racing,24 Hours of Le Mans,2016-01-01,France,Automobile Club de l'Ouest
2015 24 Hours of Le Mans,auto racing,24 Hours of Le Mans,2015-01-01,France,Automobile Club de l'Ouest
2014 24 Hours of Le Mans,motorsport,24 Hours of Le Mans,2014-01-01,France,Automobile Club de l'Ouest
2013 24 Hours of Le Mans,auto racing,24 Hours of Le Mans,2013-01-01,France,Automobile Club de l'Ouest
2012 24 Hours of Le Mans,motorsport,24 Hours of Le Mans,2012-01-01,France,Automobile Club de l'Ouest
2011 24 Hours of Le Mans,motorsport,24 Hours of Le Mans,2011-01-01,France,Automobile Club de l'Ouest
2010 24 Hours of Le Mans,auto racing,24 Hours of Le Mans,2010-01-01,France,Automobile Club de l'Ouest
2009 24 Hours of Le Mans,auto racing,24 Hours of Le Mans,2009-01-01,France,Automobile Club de l'Ouest
