col0,col1,col2,col3
Zonder titel 3/15,Antoine Mortier,Artotheque Mons,27
Portrait of Stepan Shahumyan,Hakob Kojoyan,Ara Sargsyan and Hakob Kojoyan Museum,22.8
Cavalcade,Hakob Kojoyan,Ara Sargsyan and Hakob Kojoyan Museum,16
Garni Gorge,Hakob Kojoyan,Ara Sargsyan and Hakob Kojoyan Museum,34.5
Mill in Garni,Hakob Kojoyan,Ara Sargsyan and Hakob Kojoyan Museum,33
Rural family in Garni,Hakob Kojoyan,Ara Sargsyan and Hakob Kojoyan Museum,25
Leninakan after earthquake,Hakob Kojoyan,Ara Sargsyan and Hakob Kojoyan Museum,24.5
Proud steed,Hakob Kojoyan,Ara Sargsyan and Hakob Kojoyan Museum,19.5
The ruins of the city of Ani,Hakob Kojoyan,Ara Sargsyan and Hakob Kojoyan Museum,19
Ruins of Ani,Hakob Kojoyan,Ara Sargsyan and Hakob Kojoyan Museum,12.5
Portrait of Academician Gamsakhurdia,Eduard Isabekyan,National Gallery of Armenia,63
