col0,col1,col2,col3,col4
Cobleskill Creek,178,Punch Kill,United States of America,Schoharie Creek
Middle Branch Moose River,459,North Branch Moose River,United States of America,Moose River
Garganta de Alardos,289,Arroyo Garganta Tejea,Spain,Tiétar
Arroyo Garganta de Navalacruz,782,Arroyo de Pelacudillos,Spain,Alberche
Atikameg River,29,Poplar River,Canada,Kapiskau River
Samme,125,Graty,Belgium,Brussels–Charleroi Canal
Cree River,284,Badwater River,Canada,Black Lake
Khlong Lat Khae,95,Khlong San,Thailand,Khlong Boraphet
Caroga Creek,88,Peck Creek,United States of America,Mohawk River
Arroyo de Santa María,247,Arroyo de Fresnedoso,Spain,Tiétar
Black Lyne,100,Bailey Water,United Kingdom,River Lyne
Case River,278,Kenning River,Canada,Kabika River
Atikameg River,29,Sagesigan River,Canada,Kapiskau River
