col0,col1,col2,col3,col4
Alitus,Argyre quadrangle,50,Mars,Alytus
Davies,Mare Acidalium quadrangle,48.1,Mars,Merton Davies
Tikhonravov,Arabia quadrangle,344,Mars,Mikhail Tikhonravov
Campbell,Eridania quadrangle,125,Mars,William Wallace Campbell
Adams,Cebrenia quadrangle,90.2,Mars,Walter Sydney Adams
Henry,Arabia quadrangle,168,Mars,Paul Henry and Prosper Henry
Janssen,Arabia quadrangle,154,Mars,Pierre Janssen
Flammarion,Syrtis Major quadrangle,174,Mars,Camille Flammarion
Barnard,Hellas quadrangle,121,Mars,Edward Emerson Barnard
Stokes,Cebrenia quadrangle,62.7,Mars,"Sir George Stokes, 1st Baronet"
Arago,Arabia quadrangle,152,Mars,François Arago
Pollack,Sinus Sabaeus quadrangle,96.4,Mars,James B. Pollack
Galle,Argyre quadrangle,224,Mars,Johann Gottfried Galle
