col0,col1,col2,col3
Station 44 Kottmar,Royal Saxon triangulation network,1864-01-01,Kottmar
Station 37 Königshain,Royal Saxon triangulation network,1865-01-01,Gmina Bogatynia
Station 24 Aschberg,Royal Saxon triangulation network,1834-01-01,Stříbrná
Station 78 Klingenberg,Royal Saxon triangulation network,1869-01-01,Klingenberg
Station 84 Lauschhübel,Royal Saxon triangulation network,1869-01-01,Načetín
Station 38 Gückelsberg,Royal Saxon triangulation network,1864-01-01,Chrastava
Station 22 Reust,Royal Saxon triangulation network,1874-01-01,Rückersdorf
Station 40 Schanzberg,Royal Saxon triangulation network,1800-01-01,Mittelherwigsdorf
Station 3 Jauernick,Royal Saxon triangulation network,1865-01-01,Markersdorf
Station 41 Hutberg,Royal Saxon triangulation network,1864-01-01,Schönau-Berzdorf
