col0,col1,col2,col3,col4,col5
Ucayali,Pucallpa,Manuel Gambini Rupay,Peru,102199.28,Culina
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Urarina
Amazonas,Chachapoyas,Gilmer Horna,Peru,39249.13,Aguaruna
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Chayahuita
Amazonas,Chachapoyas,Gilmer Horna,Peru,39249.13,Huambisa
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Huambisa
Amazonas,Chachapoyas,Gilmer Horna,Peru,39249.13,Jebero
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Amazonic Spanish
Ucayali,Pucallpa,Manuel Gambini Rupay,Peru,102199.28,Amazonic Spanish
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Nüpode Huitoto
Amazonas,Chachapoyas,Gilmer Horna,Peru,39249.13,Lamas Quechua
Loreto,Iquitos,Fernando Meléndez,Peru,368773.16,Lamas Quechua
Ucayali,Pucallpa,Manuel Gambini Rupay,Peru,102199.28,Huallaga Quechua
Amazonas,Chachapoyas,Gilmer Horna,Peru,39249.13,Chachapoyas Quechua
