col0,col1,col2,col3
"2019 Giro d'Italia, stage 2","2019 Giro d'Italia, stage 1",road bicycle racing,Damiano Cima
"2019 Tour de France, stage 3","2019 Tour de France, stage 2",road bicycle racing,Paul Ourselin
"2018 Arctic Race of Norway, stage 3","2018 Arctic Race of Norway, stage 2",road bicycle racing,Benjamin Declercq
"2019 Giro d'Italia, stage 2","2019 Giro d'Italia, stage 1",road bicycle racing,Miguel Ángel López
"2018 Arctic Race of Norway, stage 3","2018 Arctic Race of Norway, stage 2",road bicycle racing,Quentin Pacher
"2019 Giro d'Italia, stage 2","2019 Giro d'Italia, stage 1",road bicycle racing,Fernando Gaviria
"2018 Arctic Race of Norway, stage 3","2018 Arctic Race of Norway, stage 2",road bicycle racing,Adam Toupalik
"2019 Giro d'Italia, stage 2","2019 Giro d'Italia, stage 1",road bicycle racing,Pascal Ackermann
"2019 Tour de France, stage 17","2019 Tour de France, stage 16",road bicycle racing,Dylan Groenewegen
"2019 Tour de France, stage 8","2019 Tour de France, stage 7",road bicycle racing,Dylan Groenewegen
"2019 Giro d'Italia, stage 2","2019 Giro d'Italia, stage 1",road bicycle racing,Simon Yates
"2019 Tour de France, stage 17","2019 Tour de France, stage 16",road bicycle racing,Julian Alaphilippe
