col0,col1,col2,col3,col4,col5
Soyuz TM-12,landing,Baikonur Cosmodrome,51.64,1991-10-10,Kazakhstan
Soyuz TM-13,landing,Baikonur Cosmodrome,51.64,1992-03-25,Kazakhstan
Soyuz TM-18,landing,Baikonur Cosmodrome,51.65,1994-07-09,Kazakhstan
Soyuz TM-27,landing,Baikonur Cosmodrome,51.62,1998-08-25,Kazakhstan
Soyuz TM-14,landing,Baikonur Cosmodrome,51.64,1992-08-10,Kazakhstan
Soyuz TM-11,landing,Baikonur Cosmodrome,51.64,1991-05-26,Kazakhstan
Soyuz TM-24,landing,Baikonur Cosmodrome,51.63,1997-03-02,Kazakhstan
Soyuz TM-25,landing,Baikonur Cosmodrome,51.64,1997-08-14,Kazakhstan
Soyuz TM-30,landing,Baikonur Cosmodrome,51.65,2000-06-16,Kazakhstan
Soyuz TM-10,landing,Baikonur Cosmodrome,51.63,1990-12-10,Kazakhstan
Soyuz TM-5,landing,Baikonur Cosmodrome,51.65,1988-09-07,Kazakhstan
Soyuz TM-6,landing,Baikonur Cosmodrome,51.64,1988-12-21,Kazakhstan
Soyuz TM-33,rocket launch,Baikonur Cosmodrome,51.64,2002-05-05,Kazakhstan
Soyuz TM-26,rocket launch,Baikonur Cosmodrome,51.64,1998-08-19,Kazakhstan
Soyuz TM-15,rocket launch,Baikonur Cosmodrome,51.64,1993-08-01,Kazakhstan
