col0,col1,col2,col3,col4,col5
Le Grand Bleu,5.05,motor yacht,5556,17.1,Bremer Vulkan
Dubai,5,motor yacht,12488,22.4,Blohm + Voss
Al Raya,3.2,motor yacht,5148,16,Lürssen
Eclipse,5.8,motor yacht,13564,22,Blohm + Voss
A,5.15,motor yacht,5959,18.87,Blohm + Voss
Kingdom 5KR,4.69,motor yacht,2328,13.2,Benetti
Athena,5.5,three-masted schooner,1103,12.2,Royal Huisman
Maltese Falcon,6.07,motorsailer,1110,12.47,Perini Navi
Solandge,3.75,luxury yacht,2899,14,Kröger-Werft
Tatiana,4.9,luxury yacht,7600,20,Lürssen
Mayan Queen IV,4.25,luxury yacht,3879,16.1,Blohm + Voss
Golden Odyssey,4.05,luxury yacht,1864,12.82,Blohm + Voss
Black Pearl,7.2,luxury yacht,2864,15,Oceanco
Dilbar,6,luxury yacht,15500,23.5,Lürssen
Katara,5.6,luxury yacht,7922,19.45,Lürssen
