col0,col1,col2,col3
Great Industrial Exhibition,1853-01-01,Ireland,World's Fair
ILIS 1936,1936-01-01,Sweden,World's Fair
Alaska–Yukon–Pacific Exposition,1909-01-01,United States of America,World's Fair
Expo 91,1991-01-01,Bulgaria,World's Fair
Expo 71,1971-01-01,Hungary,World's Fair
Turin International,1911-01-01,Italy,World's Fair
Exposition internationale de l'eau,1939-01-01,Belgium,World's Fair
Brussels International Exposition,1935-01-01,Belgium,World's Fair
World Expo 88,1988-01-01,Australia,World's Fair
Exposition Universelle d'Anvers,1885-01-01,Belgium,World's Fair
HemisFair '68,1968-01-01,United States of America,World's Fair
Exposition of 1930,1930-01-01,Belgium,World's Fair
