col0,col1,col2,col3,col4,col5
NGC 281,J2000.0,1881-11-16,open cluster,13.10458,3.1
Eagle Nebula,J2000.0,1745-01-01,open cluster,274.7,1719
NGC 7538,J2000.0,1787-11-03,H II region,348.405,2.44
NGC 7822,J2000.0,1829-11-16,H II region,0.28575,0.91
NGC 3576,J2000.0,1834-03-16,H II region,167.9575,2.5
NGC 3180,J2000.0,1851-01-25,H II region,154.5707708,11.3
IC 2944,J2000.0,1904-05-05,H II region,174.58333,1794
NGC 2467,J2000.0,1784-12-09,H II region,118.077,1355
NGC 1491,J2000.0,1790-12-28,H II region,60.81625,3.02
NGC 2736,J2000.0,1835-03-01,H II region,135.05,815
NGC 7635,J2000.0,1787-11-03,H II region,350.20125,2.41
