col0,col1,col2,col3
Mine Herberholz,coal mine,Germany,architectural heritage monument
Mine Fortuna,coal mine,Germany,architectural heritage monument
Mine Egbert,coal mine,Germany,architectural heritage monument
Mine Blankenburg,coal mine,Germany,architectural heritage monument
Zollverein Coal Mine Industrial Complex,coal mine,Germany,UNESCO World Heritage Site
Mine Nachtigall,mine,Germany,architectural heritage monument
Mine Martha,mine,Germany,architectural heritage monument
Mine Hermann,mine,Germany,architectural heritage monument
Mine Herberholz,mine,Germany,architectural heritage monument
Mine Fortuna,mine,Germany,architectural heritage monument
Mine Egbert,mine,Germany,architectural heritage monument
Mine Blankenburg,mine,Germany,architectural heritage monument
Bois-du-Luc,company town,Belgium,exceptional heritage of Wallonia
"Centre historique minier, Lewarde",museum,France,monument historique classé
Bielszowice Coal Mine,coal mine,Poland,object on the Polish cultural heritage register
