col0,col1,col2,col3,col4,col5
2018 Vuelta a Aragón,2.1,2018-05-13,Spain,2019 Vuelta a Aragón,2005 Vuelta a Aragón
2005 Vuelta a Aragón,Vuelta a Aragón,2005-04-17,Spain,2018 Vuelta a Aragón,2004 Vuelta a Aragón
2003 Vuelta a Aragón,Vuelta a Aragón,2003-04-20,Spain,2004 Vuelta a Aragón,2002 Vuelta a Aragón
2002 Vuelta a Aragón,Vuelta a Aragón,2002-04-21,Spain,2003 Vuelta a Aragón,2001 Vuelta a Aragón
2001 Vuelta a Aragón,Vuelta a Aragón,2001-04-22,Spain,2002 Vuelta a Aragón,2000 Vuelta a Aragón
2000 Vuelta a Aragón,Vuelta a Aragón,2000-04-16,Spain,2001 Vuelta a Aragón,1999 Vuelta a Aragón
1999 Vuelta a Aragón,Vuelta a Aragón,1999-04-18,Spain,2000 Vuelta a Aragón,1998 Vuelta a Aragón
1998 Vuelta a Aragón,Vuelta a Aragón,1998-04-19,Spain,1999 Vuelta a Aragón,1997 Vuelta a Aragón
1997 Vuelta a Aragón,Vuelta a Aragón,1997-04-20,Spain,1998 Vuelta a Aragón,1996 Vuelta a Aragón
1996 Vuelta a Aragón,Vuelta a Aragón,1996-04-21,Spain,1997 Vuelta a Aragón,1995 Vuelta a Aragón
1995 Vuelta a Aragón,Vuelta a Aragón,1995-04-16,Spain,1996 Vuelta a Aragón,1994 Vuelta a Aragón
1994 Vuelta a Aragón,Vuelta a Aragón,1994-04-17,Spain,1995 Vuelta a Aragón,1993 Vuelta a Aragón
1993 Vuelta a Aragón,Vuelta a Aragón,1993-04-18,Spain,1994 Vuelta a Aragón,1992 Vuelta a Aragón
1992 Vuelta a Aragón,Vuelta a Aragón,1992-04-24,Spain,1993 Vuelta a Aragón,1991 Vuelta a Aragón
