col0,col1,col2,col3
Skokloster Castle,National Historical Museums of Sweden,Håbo Municipality,exhibition
Nyköping Castle,Sörmland Museum,Nyköping Municipality,fortification
Vaxholm Fortress,Vaxholm Fortress Museum,Vaxholm Municipality,fortification
Nyköping Castle,Sörmland Museum,Nyköping Municipality,castle
Linköping Castle,Linköping Castle and Cathedral Museum,Linköping Municipality,castle
Ekebyhov Castle,Ekerö Municipality,Ekerö Municipality,manor house
Oscar II Fort,The fundraising foundation of Oscar II fort,Gothenburg Municipality,coastal artillery
Strömsholm Palace,Office of the Governor of the Royal Palaces of Sweden,Hallstahammar Municipality,landmark
Linköping Cathedral,Linköping Castle and Cathedral Museum,Linköping Municipality,parish church
Karlsborg Fortress,Karlsborg Fortress Museum,Karlsborg Municipality,fortress
Boden Fortress,Fästningsguiden i Norr AB,Boden Municipality,fortification
