col0,col1,col2,col3
"2018 Healthy Ageing Tour, Stage 3b",Stadskanaal,2018 Virtu Cycling Women season,"2018 Healthy Ageing Tour, Stage 4"
"2018 Giro d'Italia Femminile, stage 1",Verbania,2018 Canyon-SRAM season,"2018 Giro d'Italia Femminile, stage 2"
"2019 Tour de France, stage 2",Brussels,Sunweb 2019,"2019 Tour de France, stage 3"
"2018 Giro d'Italia Femminile, stage 1",Verbania,2018 FDJ-Nouvelle Aquitaine-Futuroscope season,"2018 Giro d'Italia Femminile, stage 2"
"2018 Settimana Internazionale di Coppi e Bartali, Stage 1b",Gatteo,Sky 2018,"2018 Settimana Internazionale di Coppi e Bartali, Stage 2"
2018 Vuelta del Uruguay stage 2a,Rocha,Club Ciclista Social y Deportivo Amanecer,2018 Vuelta del Uruguay stage 2b
"2018 Tirreno-Adriatico, Stage 1",Lido di Camaiore,Katusha-Alpecin 2018,"2018 Tirreno–Adriatico, Stage 2"
2018 Critérium du Dauphiné stage 3,Louhans,Sky 2018,2018 Critérium du Dauphiné stage 4
"2018 Volta a la Comunitat Valenciana, Stage 3",Calp,Katusha-Alpecin 2018,"2018 Volta a la Comunitat Valenciana, Stage 4"
"2012 Eneco Tour, Stage 2",Sittard,2012 Movistar Team season,"2012 Eneco Tour, Stage 3"
"2013 Tour des Fjords, Stage 3",Stavanger,Belkin 2013,"2013 Tour des Fjords, Stage 4"
"2018 Tour de France, stage 3",Cholet,Katusha-Alpecin 2018,"2018 Tour de France, stage 4"
"2017 Healthy Ageing Tour, Stage 2",Baflo,GRC Jan van Arckel,"2017 Healthy Ageing Tour, Stage 3"
"2017 Setmana Ciclista Valenciana, Stage 1",Vila-real,Alé Cipollini Galassia 2017,"2017 Setmana Ciclista Valenciana, Stage 2"
