col0,col1,col2,col3
Sonnet 118,Shakespeare's sonnets,Drugs poison him that so feil sick of you.,Sonnet 119
Sonnet 107,Shakespeare's sonnets,When tyrants' crests and tombs of brass are spent.,Sonnet 108
Sonnet 100,Shakespeare's sonnets,"So thou prevent'st his scythe, and crooked knife.",Sonnet 101
Sonnet 46,Shakespeare's sonnets,"And my heart's right, thy inward love of heart.",Sonnet 47
Sonnet 23,Shakespeare's sonnets,To hear with eyes belongs to love's fine wit.,Sonnet 24
Sonnet 41,Shakespeare's sonnets,Thine by thy beauty being false to me.,Sonnet 42
Sonnet 18,Shakespeare's sonnets,"So long lives this, and this gives life to thee.",Sonnet 19
Sonnet 65,Shakespeare's sonnets,That in black ink my love may still shine bright.,Sonnet 66
Sonnet 137,Shakespeare's sonnets,And to this false plague are they now transferred.,Sonnet 138
Sonnet 28,Shakespeare's sonnets,And night doth nightly make grief's length seem stronger,Sonnet 29
Sonnet 104,Shakespeare's sonnets,Ere you were born was beauty's summer dead.,Sonnet 105
Sonnet 81,Shakespeare's sonnets,"Where breath most breathes, even in the mouths of men.",Sonnet 82
