col0,col1,col2,col3
1976 Vuelta a Asturias,Spain,Vuelta a Asturias,1976-01-01
1975 Vuelta a Asturias,Spain,Vuelta a Asturias,1975-01-01
1974 Vuelta a Asturias,Spain,Vuelta a Asturias,1974-01-01
1973 Vuelta a Asturias,Spain,Vuelta a Asturias,1973-01-01
1972 Vuelta a Asturias,Spain,Vuelta a Asturias,1972-01-01
1971 Vuelta a Asturias,Spain,Vuelta a Asturias,1971-01-01
1970 Vuelta a Asturias,Spain,Vuelta a Asturias,1970-01-01
1969 Vuelta a Asturias,Spain,Vuelta a Asturias,1969-01-01
1968 Vuelta a Asturias,Spain,Vuelta a Asturias,1968-01-01
1957 Vuelta a Asturias,Spain,Vuelta a Asturias,1957-01-01
1956 Vuelta a Asturias,Spain,Vuelta a Asturias,1956-01-01
