col0,col1,col2,col3,col4,col5
Japan National Route 338,National highway of Japan,Hokkaidō Prefecture,241.3,Japan,1975-01-01
Japan National Route 280,National highway of Japan,Hokkaidō Prefecture,99.9,Japan,1970-01-01
Japan National Route 279,National highway of Japan,Hokkaidō Prefecture,140.6,Japan,1970-01-01
Japan National Route 58,National highway of Japan,Okinawa Prefecture,274.9,Japan,1972-01-01
Japan National Route 390,National highway of Japan,Okinawa Prefecture,63.2,Japan,1975-01-01
Japan National Route 487,National highway of Japan,Hiroshima Prefecture,59.3,Japan,1993-01-01
Japan National Route 317,National highway of Japan,Hiroshima Prefecture,172.5,Japan,1970-01-01
Japan National Route 389,National highway of Japan,Nagasaki Prefecture,121.2,Japan,1975-01-01
Japan National Route 384,National highway of Japan,Nagasaki Prefecture,97.2,Japan,1975-01-01
Japan National Route 57,National highway of Japan,Nagasaki Prefecture,227.5,Japan,1963-01-01
Japan National Route 499,National highway of Japan,Nagasaki Prefecture,29,Japan,1993-01-01
Japan National Route 382,National highway of Japan,Nagasaki Prefecture,107.6,Japan,1975-01-01
Japan National Route 30,National highway of Japan,Kagawa Prefecture,59.9,Japan,1952-01-01
Japan National Route 436,National highway of Japan,Kagawa Prefecture,30.4,Japan,1982-01-01
