col0,col1,col2,col3,col4,col5,col6,col7
Building 18110-1,roof,Ottoman Palestine,Israel,Grade A listed building in Acre Israel,Acre Subdistrict,3,residence
Building 18011-122,stairs,Ottoman Palestine,Israel,Grade C listed building in Acre Israel,Acre Subdistrict,1,residence
Building 18011-20,flooring,Ottoman Palestine,Israel,Grade B listed building in Acre Israel,Acre Subdistrict,2,residence
Building 18110-1,roof,Ottoman Palestine,Israel,Grade A listed building in Acre Israel,Acre Subdistrict,3,mosque
Building 18010-18,stairs,Ottoman Palestine,Israel,Grade C listed building in Acre Israel,Acre Subdistrict,5,history
Khan al-Shuna,stairs,Ottoman Palestine,Israel,Grade A listed building in Acre Israel,Acre Subdistrict,2,Listed building in Acre
Building 18010-91,roof,Ottoman Palestine,Israel,Grade C listed building in Acre Israel,Acre Subdistrict,2,Listed building in Acre
Building 18011-85,stairs,Ottoman Palestine,Israel,Grade C listed building in Acre Israel,Acre Subdistrict,2,Listed building in Acre
Khan al-Shuna,stairs,Ottoman Palestine,Israel,Grade A listed building in Acre Israel,Acre Subdistrict,2,Listed building in Israel
Building 18010-91,roof,Ottoman Palestine,Israel,Grade C listed building in Acre Israel,Acre Subdistrict,2,Listed building in Israel
Building 18011-85,stairs,Ottoman Palestine,Israel,Grade C listed building in Acre Israel,Acre Subdistrict,2,Listed building in Israel
Building 18011-20,stairs,Ottoman Palestine,Israel,Grade B listed building in Acre Israel,Acre Subdistrict,2,residence
Khan al-Shuna,stairs,Ottoman Palestine,Israel,Grade A listed building in Acre Israel,Acre Subdistrict,2,residence
Building 18010-91,roof,Ottoman Palestine,Israel,Grade C listed building in Acre Israel,Acre Subdistrict,2,residence
