col0,col1,col2,col3
Árborg,municipality of Iceland,Iceland,Arendal
Seltjarnarnes,municipality of Iceland,Iceland,Nesodden
Garðabær,municipality of Iceland,Iceland,Tórshavn
Kópavogur,municipality of Iceland,Iceland,Wuhan
Álftanes,municipality of Iceland,Iceland,Næstved
Akranes,municipality of Iceland,Iceland,Västervik Municipality
Hafnarfjörður,municipality of Iceland,Iceland,Cuxhaven
Akureyri,municipality of Iceland,Iceland,Murmansk
Kópavogur,human settlement,Iceland,Wuhan
Seltjarnarnes,town,Iceland,Nesodden
Kópavogur,town,Iceland,Wuhan
Seltjarnarnes,city,Iceland,Nesodden
Garðabær,city,Iceland,Tórshavn
