col0,col1,col2,col3,col4,col5
silver-117,72.8,cadmium-117,47,-82182.014,-1
silver-115,20,cadmium-115m,47,-84982.654,-1
silver-101,11.1,palladium-101,47,-81334.374,1
silver-98,47.5,palladium-98,47,-73066.415,1
silver-97,25.5,palladium-97,47,-70825.843,1
silver-95,1.75,palladium-95,47,-59597,1
silver-94,0.6,palladium-94,47,-52410,1
silver-98,47.5,rhodium-97,47,-73066.415,1
silver-95,1.75,rhodium-94,47,-59597,1
silver-94,0.6,rhodium-93,47,-52410,1
silver-113,5.37,cadmium-113,47,-87026.822,-1
silver-106,23.96,cadmium-106,47,-86942.383,1
silver-110,24.6,palladium-110,47,-87457.302,1
silver-116,237,cadmium-116,47,-82542.653,-1
