col0,col1,col2,col3,col4,col5
NGC 1360,infrared source,J2000.0,2.5517,1.475,1868-01-01
NGC 7026,infrared source,J2000.0,0.2175,-3.255,1873-07-06
NGC 3242,infrared source,J2000.0,0.6819,-4.557,1785-02-07
Cat's Eye Nebula,infrared source,J2000.0,0.6152,-6.413,1786-02-15
Helix Nebula,infrared source,J2000.0,4.976,-3.419,1824-01-01
NGC 3242,centimetric Radio-source,J2000.0,0.6819,-4.557,1785-02-07
NGC 1360,astrophysical X-ray source,J2000.0,2.5517,1.475,1868-01-01
NGC 3242,astrophysical X-ray source,J2000.0,0.6819,-4.557,1785-02-07
Cat's Eye Nebula,astrophysical X-ray source,J2000.0,0.6152,-6.413,1786-02-15
Helix Nebula,astrophysical X-ray source,J2000.0,4.976,-3.419,1824-01-01
