col0,col1,col2,col3,col4
Presa de Portbou,drinking water,riera de Portbou,94,drainage canal
Presa de Tavascan,hydroelectricity,Ebro Basin,1077,drainage canal
Presa de la Torrassa,hydroelectricity,Ebro Basin,917,drainage canal
Presa de Borén,hydroelectricity,Ebro Basin,1064,drainage canal
Presa de Rialb,hydroelectricity,Ebro Basin,337,drainage canal
Presa d'Escales,hydroelectricity,Ebro Basin,698,drainage canal
Presa de Tavascan,irrigation,Ebro Basin,1077,drainage canal
Presa de la Torrassa,irrigation,Ebro Basin,917,drainage canal
Presa de Borén,irrigation,Ebro Basin,1064,drainage canal
Presa de Rialb,irrigation,Ebro Basin,337,drainage canal
Presa de Tavascan,drinking water,Ebro Basin,1077,drainage canal
Presa de la Torrassa,drinking water,Ebro Basin,917,drainage canal
Presa de Borén,drinking water,Ebro Basin,1064,drainage canal
Presa de Rialb,drinking water,Ebro Basin,337,drainage canal
Presa del Catllar,drinking water,Gaià River,52,drainage canal
