col0,col1,col2,col3,col4
IGR J17544-2619,3.2,0.3518,J2000.0,-0.65
4U 1954+31,1.7,0.2783,J2000.0,-5.656
BD+53 2790,2.6,0.2674,J2000.0,-4.256
BD+49 3718,1193.4598,0.8379,J2000.0,-0.275
GSC 03588-00834,3.2,0.1165,J2000.0,-3.533
BP Crucis,4.1,0.2525,J2000.0,-5.303
QV Normae,6.4,0.0737,J2000.0,-6.704
PSR B1259-63,2391.7723,0.4181,J2000.0,-6.986
V420 Aurigae,1327.3162,0.7534,J2000.0,-4.116
4U 1700-37,2120,0.5487,J2000.0,2.22
X Persei,810.2415,1.2342,J2000.0,-2.254
Vela X-1,2605.5237,0.3838,J2000.0,-4.963
LS I +61 303,2630.8866,0.3801,J2000.0,-0.296
LS 5039,2.5,0.484,J2000.0,-8
HD 49798,507.8462,1.9691,J2000.0,-4.11
