col0,col1,col2,col3,col4
Grande Chartreuse,Carthusian monastery,1084-01-01,monument historique classé,Saint-Pierre-de-Chartreuse
Monasterio de El Paular,benedictine abbey,1390-01-01,Bien de Interés Cultural,Rascafría
Real Monasterio de Nuestra Señora de Benifasar,monument,1235-01-01,Bien de Interés Cultural,La Pobla de Benifassà
Granada Charterhouse,National monument of Spain,1516-01-01,Bien de Interés Cultural,Granada
Miraflores Charterhouse,National monument of Spain,1441-01-01,Bien de Interés Cultural,Burgos
Monastery of Santa Maria de las Cuevas,National monument of Spain,1401-01-01,Bien de Interés Cultural,Seville
Charterhouse of Aula Dei,National monument of Spain,1563-01-01,Bien de Interés Cultural,Zaragoza
Certosa di Trisulti,real property,1201-01-01,Italian national heritage,Collepardo
Certosa di San Martino,real property,1325-01-01,Italian national heritage,Naples
Chartreuse des Dames à Gonaye,human settlement,1329-01-01,registered historic monument,Gosnay
