col0,col1,col2,col3,col4,col5
Norwich,big city,Norwich,Koblenz,United Kingdom,Norfolk
Leicester,big city,Leicester,Krefeld,United Kingdom,Leicestershire
Oxford,big city,Oxford,Bonn,United Kingdom,Oxfordshire
Cambridge,big city,Cambridge,Heidelberg,United Kingdom,Cambridgeshire
Northampton,county town,Northampton,Marburg,United Kingdom,Northamptonshire
Winchester,county town,Winchester,Gießen,United Kingdom,Hampshire
Norwich,county town,Norwich,Koblenz,United Kingdom,Norfolk
Leicester,county town,Leicester,Krefeld,United Kingdom,Leicestershire
Oxford,county town,Oxford,Bonn,United Kingdom,Oxfordshire
Cambridge,county town,Cambridge,Heidelberg,United Kingdom,Cambridgeshire
Oxford,college town,Oxford,Bonn,United Kingdom,Oxfordshire
Cambridge,college town,Cambridge,Heidelberg,United Kingdom,Cambridgeshire
