col0,col1,col2,col3,col4
Fingolfin,male,Tolkien's legendarium,Finwë,House of Finwë
Irimë,female,Tolkien's legendarium,Finwë,House of Finwë
Findis,female,Tolkien's legendarium,Finwë,House of Finwë
Aegnor,male,Tolkien's legendarium,Finarfin,House of Finwë
Angrod,male,Tolkien's legendarium,Finarfin,House of Finwë
Finrod Felagund,male,Tolkien's legendarium,Finarfin,House of Finwë
Galadriel,female,Tolkien's legendarium,Finarfin,House of Finwë
Amrod,male,Tolkien's legendarium,Fëanor,House of Finwë
Celegorm,male,Tolkien's legendarium,Fëanor,House of Finwë
Curufin,male,Tolkien's legendarium,Fëanor,House of Finwë
Caranthir,male,Tolkien's legendarium,Fëanor,House of Finwë
Maedhros,male,Tolkien's legendarium,Fëanor,House of Finwë
Maglor,male,Tolkien's legendarium,Fëanor,House of Finwë
